tumor,gt_top,encoded_top,intersection
tgm026_preop,"['16894', '18815', '23920', '26100', '27172', '22860', '15187', '18913', '16077', '24416', '13832', '13187', '16506', '21470', '26389']","['23920', '16894', '26100', '18815', '27172', '21470', '16077', '16506', '20281', '13832', '24277', '15187', '18913', '24757', '13352']","['13832' '15187' '16077' '16506' '16894' '18815' '18913' '21470' '23920'
 '26100' '27172']"
tgm027_preop,"['11177', '19974', '16691', '26109', '17729', '9124', '24419', '23960', '24083', '9200', '18140', '24714', '13705', '14774', '9730']","['11177', '17729', '24714', '9124', '16691', '14774', '26109', '24419', '9730', '9623', '23960', '14401', '17439', '19974', '24083']","['11177' '14774' '16691' '17729' '19974' '23960' '24083' '24419' '24714'
 '26109' '9124' '9730']"
tgm028_preop,"['18108', '20354', '13551', '17180', '21181', '23266', '17817', '15947', '25278', '11789', '17718', '16621', '23922', '14491', '15860']","['18108', '20354', '13551', '17718', '23266', '17180', '25278', '21181', '15947', '16621', '14491', '19124', '17046', '17817', '26596']","['13551' '14491' '15947' '16621' '17180' '17718' '17817' '18108' '20354'
 '21181' '23266' '25278']"
tgm029_preop,"['11472', '12969', '21614', '13206', '9209', '19247', '20096', '14191', '11151', '24516', '26713', '19282', '20930', '15411', '26844']","['12969', '11472', '21614', '14191', '19247', '24769', '20096', '22094', '11151', '26713', '9209', '24765', '13206', '16631', '15411']","['11151' '11472' '12969' '13206' '14191' '15411' '19247' '20096' '21614'
 '26713' '9209']"
tgm030_preop,"['8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009', '8010', '8011', '8012', '8013', '8014']","['16102', '14721', '27047', '20237', '21928', '26090', '12243', '14774', '21888', '10251', '11618', '12993', '18180', '16127', '24774']",[]
tgm031_preop,"['16457', '24415', '17725', '9860', '14064', '24580', '12529', '19909', '13682', '10836', '21428', '26640', '13546', '14851', '22908']","['9860', '16457', '10836', '19909', '10664', '12529', '14064', '17725', '15015', '23648', '12844', '24580', '13682', '21428', '27012']","['10836' '12529' '13682' '14064' '16457' '17725' '19909' '21428' '24580'
 '9860']"
tgm033_preop,"['10776', '20874', '16927', '14309', '24423', '14812', '17349', '12143', '21073', '22555', '23121', '22504', '16239', '16753', '9911']","['14812', '12143', '24423', '23691', '15933', '17682', '22360', '9911', '16753', '14635', '20874', '16065', '10776', '8822', '16927']",['10776' '12143' '14812' '16753' '16927' '20874' '24423' '9911']
tgm034_preop,"['18882', '20299', '18364', '24436', '17214', '15303', '14241', '26594', '26482', '13634', '18201', '18968', '21359', '20816', '8059']","['18882', '20299', '18364', '21359', '20816', '26482', '13634', '15303', '14241', '19359', '19573', '26378', '24436', '8059', '17214']","['13634' '14241' '15303' '17214' '18364' '18882' '20299' '20816' '21359'
 '24436' '26482' '8059']"
tgm035_preop,"['8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009', '8010', '8011', '8012', '8013', '8014']","['16102', '14721', '27047', '20237', '21928', '26090', '12243', '14774', '21888', '10251', '11618', '12993', '18180', '16127', '24774']",[]
tgm036_preop,"['9310', '19946', '16840', '23053', '10417', '24421', '16837', '24845', '27851', '23673', '23127', '12948', '25028', '24342', '23817']","['9310', '19946', '16840', '12948', '23127', '24845', '10417', '24421', '23053', '26378', '16837', '20043', '23673', '27851', '16028']","['10417' '12948' '16837' '16840' '19946' '23053' '23127' '23673' '24421'
 '24845' '27851' '9310']"
tgm037_preop,"['26844', '15754', '9775', '21892', '19247', '20096', '12317', '21614', '21446', '10890', '22509', '16432', '16035', '17543', '8613']","['15754', '19247', '21614', '26844', '9775', '21892', '20096', '19852', '8613', '26713', '12317', '21446', '16432', '10499', '11098']","['12317' '15754' '16432' '19247' '20096' '21446' '21614' '21892' '26844'
 '8613' '9775']"
tgm038_preop,"['11103', '20092', '12071', '16142', '24260', '18008', '17816', '14580', '8918', '15197', '24186', '11176', '15087', '14034', '18826']","['16102', '14721', '27047', '20237', '21928', '26090', '12243', '14774', '21888', '10251', '11618', '12993', '18180', '16127', '24774']",[]
tgm039_preop,"['26080', '9939', '19065', '18295', '21865', '9947', '8827', '26095', '18852', '11503', '9341', '26613', '20441', '22940', '14450']","['26080', '9341', '21865', '27897', '20441', '19065', '21305', '18295', '8827', '11503', '11854', '27136', '25109', '26613', '9939']","['11503' '18295' '19065' '20441' '21865' '26080' '26613' '8827' '9341'
 '9939']"
tgm041_preop,"['16894', '13832', '27172', '24277', '8694', '18913', '24416', '18815', '13013', '16506', '15187', '23920', '11853', '24040', '17882']","['16894', '26100', '8881', '16506', '13832', '27172', '24277', '8694', '24274', '20281', '24992', '13013', '14910', '18815', '15187']",['13013' '13832' '15187' '16506' '16894' '18815' '24277' '27172' '8694']
tgm042_preop,"['14064', '13682', '19575', '14651', '17183', '25364', '13413', '8546', '16457', '21026', '9336', '12545', '19905', '15075', '19176']","['14064', '13682', '8546', '21993', '19575', '17183', '14651', '16457', '19905', '10591', '25364', '22497', '13413', '21428', '15075']","['13413' '13682' '14064' '14651' '15075' '16457' '17183' '19575' '19905'
 '25364' '8546']"
tgm044_preop,"['26915', '18955', '13751', '16008', '11938', '24618', '21918', '15993', '15932', '13726', '25409', '23169', '18490', '14611', '25479']","['13751', '24618', '18955', '16008', '13726', '26915', '17125', '23169', '11938', '14611', '11023', '14356', '15993', '21918', '19110']","['11938' '13726' '13751' '14611' '15993' '16008' '18955' '21918' '23169'
 '24618' '26915']"
tgm045_preop,"['18490', '13751', '16414', '18671', '10282', '11938', '8035', '23169', '18955', '8969', '26915', '24618', '25050', '21918', '23778']","['16414', '18490', '10282', '18671', '13751', '11938', '22357', '21918', '8969', '8035', '25050', '23778', '15993', '26622', '9695']","['10282' '11938' '13751' '16414' '18490' '18671' '21918' '23778' '25050'
 '8035' '8969']"
tgm046_preop,"['24618', '10979', '9545', '23629', '13751', '23279', '11440', '23317', '14611', '25495', '13726', '24914', '9693', '11059', '24634']","['13958', '24618', '23629', '23317', '9545', '24019', '13726', '11440', '17125', '9693', '11023', '9180', '24914', '13751', '17601']",['11440' '13726' '13751' '23317' '23629' '24618' '24914' '9545' '9693']
tgm047_preop,"['21359', '26378', '14241', '21996', '19359', '11537', '27867', '8672', '19946', '23127', '27155', '13580', '9192', '14074', '17214']","['21359', '19359', '26378', '14241', '11537', '21996', '27867', '18146', '9192', '14074', '19946', '13580', '17188', '18364', '8672']","['11537' '13580' '14074' '14241' '19359' '19946' '21359' '21996' '26378'
 '27867' '8672' '9192']"
tgm048_preop,"['24409', '11626', '20636', '11821', '9353', '8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009']","['14721', '16102', '27047', '20237', '21928', '26090', '12243', '21888', '10251', '14774', '11618', '12993', '18180', '16127', '24774']",[]
tgm049_preop,"['13475', '15341', '20487', '14875', '14596', '21817', '15618', '23506', '19440', '22799', '27366', '22031', '20799', '26367', '27126']","['13475', '15618', '15341', '20487', '19440', '14875', '23506', '27366', '22799', '21817', '22031', '14596', '8144', '20799', '23429']","['13475' '14596' '14875' '15341' '15618' '19440' '20487' '20799' '21817'
 '22031' '22799' '23506' '27366']"
tgm050_preop,"['25928', '21487', '18362', '26677', '21778', '17052', '12208', '22621', '10212', '25418', '23926', '15864', '15016', '11694', '9151']","['25928', '21487', '18362', '26677', '25418', '22621', '21778', '20517', '9151', '23926', '10212', '27969', '15864', '17052', '24595']","['10212' '15864' '17052' '18362' '21487' '21778' '22621' '23926' '25418'
 '25928' '26677' '9151']"
tgm051_preop,"['12777', '21619', '23061', '25769', '9543', '21202', '13634', '8059', '26482', '9256', '16793', '26350', '23144', '19030', '21004']","['25769', '13634', '12777', '16496', '20299', '21619', '23061', '18097', '23144', '9543', '18882', '19030', '8304', '11734', '12249']",['12777' '13634' '19030' '21619' '23061' '23144' '25769' '9543']
tgm052_preop,"['24473', '19905', '11850', '8584', '9638', '19575', '21284', '9068', '15622', '14980', '25654', '16707', '13682', '21428', '14894']","['19905', '24473', '11850', '9638', '8584', '14980', '9068', '19575', '23582', '14064', '15622', '13682', '21284', '24238', '17076']","['11850' '13682' '14980' '15622' '19575' '19905' '21284' '24473' '8584'
 '9068' '9638']"
tgm053_preop,"['19168', '26067', '10318', '8844', '13385', '26049', '19266', '18716', '14211', '22554', '11735', '18547', '17772', '23104', '22153']","['26067', '19168', '8844', '10318', '26049', '18716', '14211', '13385', '19266', '12197', '14950', '23104', '10393', '16378', '17772']","['10318' '13385' '14211' '17772' '18716' '19168' '19266' '23104' '26049'
 '26067' '8844']"
tgm054_preop,"['10720', '13471', '22837', '16378', '17618', '11735', '27868', '14211', '19009', '10318', '17934', '11265', '27019', '26067', '23799']","['10720', '13471', '22837', '16378', '14211', '11735', '27868', '17618', '10318', '17934', '18716', '10393', '11265', '19009', '24828']","['10318' '10720' '11265' '11735' '13471' '14211' '16378' '17618' '17934'
 '19009' '22837' '27868']"
tgm055_preop,"['24992', '20932', '9273', '12606', '11256', '10889', '22314', '8694', '24725', '27523', '26384', '24040', '27400', '8966', '17096']","['27523', '11256', '24992', '20932', '11590', '15718', '9138', '24725', '9273', '10105', '26384', '23739', '14175', '19106', '21125']",['11256' '20932' '24725' '24992' '26384' '27523' '9273']
tgm056_preop,"['12777', '25769', '9543', '23061', '23144', '21619', '21202', '23293', '15673', '8059', '16496', '8304', '12249', '9256', '15264']","['25769', '12777', '18097', '16496', '23144', '13634', '20299', '9543', '21619', '12249', '23061', '8304', '11734', '23293', '19359']","['12249' '12777' '16496' '21619' '23061' '23144' '23293' '25769' '8304'
 '9543']"
tgm057_preop,"['20932', '27523', '12606', '11256', '24992', '9273', '22314', '27552', '23110', '17096', '9443', '10889', '23826', '23739', '24773']","['27523', '11256', '9138', '11590', '24992', '20932', '23739', '10105', '17060', '16604', '10370', '9273', '14175', '15718', '27520']",['11256' '20932' '23739' '24992' '27523' '9273']
tgm058_preop,"['17934', '11265', '23799', '22837', '27868', '17820', '9974', '26931', '20817', '11735', '8262', '20340', '17618', '13471', '23084']","['17934', '11265', '9974', '17820', '22837', '27868', '26931', '23799', '20817', '8262', '18394', '13471', '11735', '23084', '18507']","['11265' '11735' '13471' '17820' '17934' '20817' '22837' '23084' '23799'
 '26931' '27868' '8262' '9974']"
tgm059_preop,"['24436', '17214', '18882', '21951', '18364', '21077', '23100', '26858', '25826', '26594', '14241', '12551', '15044', '21241', '22271']","['18882', '24436', '17214', '23100', '18364', '25826', '21951', '19573', '12459', '14241', '26482', '21241', '13895', '23275', '21077']","['14241' '17214' '18364' '18882' '21077' '21241' '21951' '23100' '24436'
 '25826']"
tgm060_preop,"['24244', '13894', '26985', '19504', '22442', '12366', '24271', '19185', '11718', '9163', '27506', '21994', '23812', '16958', '16280']","['24244', '22442', '13894', '19504', '12366', '26985', '16280', '11718', '9163', '23759', '21994', '19185', '12222', '24271', '26797']","['11718' '12366' '13894' '16280' '19185' '19504' '21994' '22442' '24244'
 '24271' '26985' '9163']"
tgm061_preop,"['24956', '8807', '15973', '27885', '18615', '10759', '17470', '15367', '11845', '12442', '14950', '16445', '10600', '13471', '10367']","['8807', '24956', '15973', '13471', '10720', '18615', '27885', '10759', '15367', '22837', '17106', '11735', '17470', '10600', '14950']","['10600' '10759' '13471' '14950' '15367' '15973' '17470' '18615' '24956'
 '27885' '8807']"
tgm062_preop,"['26873', '22558', '11871', '26681', '19742', '24296', '20749', '8643', '18419', '11289', '8846', '25681', '25812', '23530', '21577']","['8643', '26681', '15503', '26873', '8846', '18419', '25812', '22558', '16553', '11871', '20749', '27532', '24296', '11289', '19742']","['11289' '11871' '18419' '19742' '20749' '22558' '24296' '25812' '26681'
 '26873' '8643' '8846']"
tgm063_preop,"['11052', '21251', '22991', '20084', '22807', '14419', '25803', '9235', '8961', '17637', '22284', '19063', '27239', '25082', '27042']","['11052', '10636', '8961', '21251', '19063', '23746', '26583', '25082', '22991', '14419', '12072', '22210', '20702', '22807', '16654']",['11052' '14419' '19063' '21251' '22807' '22991' '25082' '8961']
tgm064_preop,"['27694', '17721', '23638', '15498', '26625', '26523', '10394', '22882', '14789', '11584', '27633', '27353', '21278', '19155', '20370']","['15498', '27694', '17721', '21278', '14789', '20370', '23638', '22882', '26625', '10394', '14099', '19155', '10639', '19522', '25558']","['10394' '14789' '15498' '17721' '19155' '20370' '21278' '22882' '23638'
 '26625' '27694']"
tgm065_preop,"['15295', '10924', '22905', '25575', '23663', '20108', '19579', '10613', '8696', '13793', '20054', '11947', '10301', '9405', '27091']","['19579', '15295', '22792', '23308', '22905', '8836', '10924', '27929', '16442', '23991', '23663', '18180', '25575', '27739', '8612']",['10924' '15295' '19579' '22905' '23663' '25575']
tgm066_preop,"['20869', '26371', '20806', '25067', '8083', '15303', '8041', '20816', '27629', '21285', '20299', '14434', '18968', '10883', '16147']","['26371', '20806', '20869', '8083', '20816', '21285', '25067', '27629', '15303', '8041', '14434', '10883', '20299', '19555', '11484']","['10883' '14434' '15303' '20299' '20806' '20816' '20869' '21285' '25067'
 '26371' '27629' '8041' '8083']"
tgm067_preop,"['8372', '9977', '13095', '21048', '12819', '22226', '19494', '18466', '21809', '14543', '13769', '13762', '25451', '15319', '12533']","['22226', '8372', '13095', '9977', '13762', '14543', '21711', '12261', '25451', '21048', '21809', '13561', '12819', '12559', '19272']","['12819' '13095' '13762' '14543' '21048' '21809' '22226' '25451' '8372'
 '9977']"
tgm068_preop,"['23089', '10094', '21185', '27757', '12240', '17748', '13680', '12456', '9229', '21173', '23903', '15395', '8437', '19137', '14473']","['12240', '27757', '23089', '21185', '19842', '17748', '10094', '13680', '15395', '21173', '12456', '9229', '8071', '19137', '16067']","['10094' '12240' '12456' '13680' '15395' '17748' '19137' '21173' '21185'
 '23089' '27757' '9229']"
tgm071_preop,"['23034', '9096', '10968', '8748', '19913', '19982', '24459', '21148', '18474', '10748', '20924', '23759', '15561', '22749', '8756']","['23034', '9096', '10968', '19982', '24459', '26384', '19913', '8748', '24725', '23759', '20924', '18474', '14175', '10748', '19230']","['10748' '10968' '18474' '19913' '19982' '20924' '23034' '23759' '24459'
 '8748' '9096']"
