tumor,gt_top,encoded_top,intersection
tgm031_preop,"['16457', '24415', '17725', '9860', '14064', '24580', '12529', '19909', '13682', '10836', '21428', '26640', '13546', '14851', '22908']","['9860', '16457', '10836', '19909', '12529', '10664', '14064', '17725', '21428', '13682', '23648', '15015', '24580', '12844', '8367']","['10836' '12529' '13682' '14064' '16457' '17725' '19909' '21428' '24580'
 '9860']"
tgm033_preop,"['10776', '20874', '16927', '14309', '24423', '14812', '17349', '12143', '21073', '22555', '23121', '22504', '16239', '16753', '9911']","['14812', '12143', '24423', '9911', '23691', '22360', '16927', '10776', '14635', '20874', '22504', '16753', '15933', '17682', '8025']",['10776' '12143' '14812' '16753' '16927' '20874' '22504' '24423' '9911']
tgm034_preop,"['18882', '20299', '18364', '24436', '17214', '15303', '14241', '26594', '26482', '13634', '18201', '18968', '21359', '20816', '8059']","['18882', '20299', '18364', '21359', '13634', '26482', '15303', '20816', '24436', '14241', '26378', '19359', '17214', '8059', '19573']","['13634' '14241' '15303' '17214' '18364' '18882' '20299' '20816' '21359'
 '24436' '26482' '8059']"
tgm035_preop,"['8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009', '8010', '8011', '8012', '8013', '8014']","['20237', '14774', '14721', '21928', '11618', '22792', '16102', '27047', '21412', '26090', '12243', '18218', '24714', '15718', '21302']",[]
tgm036_preop,"['9310', '19946', '16840', '23053', '10417', '24421', '16837', '24845', '27851', '23673', '23127', '12948', '25028', '24342', '23817']","['19946', '9310', '12948', '16840', '23127', '10417', '24845', '26378', '23053', '19359', '24421', '16736', '21359', '16028', '22709']",['10417' '12948' '16840' '19946' '23053' '23127' '24421' '24845' '9310']
tgm037_preop,"['26844', '15754', '9775', '21892', '19247', '20096', '12317', '21614', '21446', '10890', '22509', '16432', '16035', '17543', '8613']","['21614', '19247', '15754', '26844', '20096', '21892', '9775', '19852', '26713', '12317', '19282', '8613', '21446', '10499', '16432']","['12317' '15754' '16432' '19247' '20096' '21446' '21614' '21892' '26844'
 '8613' '9775']"
tgm038_preop,"['11103', '20092', '12071', '16142', '24260', '18008', '17816', '14580', '8918', '15197', '24186', '11176', '15087', '14034', '18826']","['20237', '14774', '14721', '21928', '11618', '22792', '16102', '27047', '21412', '26090', '12243', '18218', '24714', '15718', '21302']",[]
tgm039_preop,"['26080', '9939', '19065', '18295', '21865', '9947', '8827', '26095', '18852', '11503', '9341', '26613', '20441', '22940', '14450']","['26080', '9341', '20441', '21865', '27897', '21305', '19065', '18295', '11854', '11503', '26613', '9939', '27136', '25594', '25109']",['11503' '18295' '19065' '20441' '21865' '26080' '26613' '9341' '9939']
tgm041_preop,"['16894', '13832', '27172', '24277', '8694', '18913', '24416', '18815', '13013', '16506', '15187', '23920', '11853', '24040', '17882']","['16894', '27172', '13832', '26100', '8881', '16506', '24277', '8694', '15187', '13013', '18815', '24274', '24416', '20281', '23920']","['13013' '13832' '15187' '16506' '16894' '18815' '23920' '24277' '24416'
 '27172' '8694']"
tgm042_preop,"['14064', '13682', '19575', '14651', '17183', '25364', '13413', '8546', '16457', '21026', '9336', '12545', '19905', '15075', '19176']","['14064', '13682', '8546', '19575', '21993', '14651', '17183', '16457', '10591', '21428', '25364', '9336', '19905', '22497', '13413']","['13413' '13682' '14064' '14651' '16457' '17183' '19575' '19905' '25364'
 '8546' '9336']"
tgm044_preop,"['26915', '18955', '13751', '16008', '11938', '24618', '21918', '15993', '15932', '13726', '25409', '23169', '18490', '14611', '25479']","['13751', '18955', '24618', '26915', '11938', '16008', '13726', '23169', '14611', '14356', '19110', '17125', '21918', '15993', '11023']","['11938' '13726' '13751' '14611' '15993' '16008' '18955' '21918' '23169'
 '24618' '26915']"
tgm045_preop,"['18490', '13751', '16414', '18671', '10282', '11938', '8035', '23169', '18955', '8969', '26915', '24618', '25050', '21918', '23778']","['16414', '18490', '10282', '18671', '8969', '22357', '25050', '21918', '11938', '23778', '13751', '8035', '15993', '18299', '17022']","['10282' '11938' '13751' '16414' '18490' '18671' '21918' '23778' '25050'
 '8035' '8969']"
tgm046_preop,"['24618', '10979', '9545', '23629', '13751', '23279', '11440', '23317', '14611', '25495', '13726', '24914', '9693', '11059', '24634']","['24618', '13958', '23629', '9545', '13726', '24019', '17125', '9693', '24914', '23317', '9180', '11023', '13751', '14611', '11440']","['11440' '13726' '13751' '14611' '23317' '23629' '24618' '24914' '9545'
 '9693']"
tgm047_preop,"['21359', '26378', '14241', '21996', '19359', '11537', '27867', '8672', '19946', '23127', '27155', '13580', '9192', '14074', '17214']","['21359', '26378', '14241', '19359', '11537', '21996', '27867', '19946', '9192', '8672', '13580', '17214', '18146', '17188', '23127']","['11537' '13580' '14241' '17214' '19359' '19946' '21359' '21996' '23127'
 '26378' '27867' '8672' '9192']"
tgm048_preop,"['24409', '11626', '20636', '11821', '9353', '8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009']","['20237', '14721', '22792', '21928', '21412', '27047', '11618', '14774', '16102', '18218', '12243', '8535', '26090', '21302', '15718']",[]
tgm049_preop,"['13475', '15341', '20487', '14875', '14596', '21817', '15618', '23506', '19440', '22799', '27366', '22031', '20799', '26367', '27126']","['13475', '15618', '15341', '20487', '14875', '19440', '22799', '27366', '21817', '23506', '8144', '23429', '14596', '22031', '27126']","['13475' '14596' '14875' '15341' '15618' '19440' '20487' '21817' '22031'
 '22799' '23506' '27126' '27366']"
tgm050_preop,"['25928', '21487', '18362', '26677', '21778', '17052', '12208', '22621', '10212', '25418', '23926', '15864', '15016', '11694', '9151']","['25928', '21487', '18362', '26677', '20517', '21778', '25418', '23926', '9151', '22621', '10212', '24595', '27969', '15864', '11411']","['10212' '15864' '18362' '21487' '21778' '22621' '23926' '25418' '25928'
 '26677' '9151']"
tgm051_preop,"['12777', '21619', '23061', '25769', '9543', '21202', '13634', '8059', '26482', '9256', '16793', '26350', '23144', '19030', '21004']","['25769', '12777', '13634', '21619', '23061', '16496', '9543', '23144', '19030', '26482', '20299', '18882', '11734', '8059', '21359']","['12777' '13634' '19030' '21619' '23061' '23144' '25769' '26482' '8059'
 '9543']"
tgm052_preop,"['24473', '19905', '11850', '8584', '9638', '19575', '21284', '9068', '15622', '14980', '25654', '16707', '13682', '21428', '14894']","['19905', '24473', '11850', '9638', '8584', '14980', '23582', '9068', '19575', '21284', '14064', '15622', '13682', '17076', '16707']","['11850' '13682' '14980' '15622' '16707' '19575' '19905' '21284' '24473'
 '8584' '9068' '9638']"
tgm053_preop,"['19168', '26067', '10318', '8844', '13385', '26049', '19266', '18716', '14211', '22554', '11735', '18547', '17772', '23104', '22153']","['26067', '19168', '8844', '10318', '18716', '14211', '26049', '23104', '13385', '10393', '19266', '24811', '12197', '16378', '24828']","['10318' '13385' '14211' '18716' '19168' '19266' '23104' '26049' '26067'
 '8844']"
tgm054_preop,"['10720', '13471', '22837', '16378', '17618', '11735', '27868', '14211', '19009', '10318', '17934', '11265', '27019', '26067', '23799']","['10720', '13471', '16378', '22837', '27868', '17934', '17618', '11735', '14211', '11265', '10318', '19009', '23799', '10393', '24828']","['10318' '10720' '11265' '11735' '13471' '14211' '16378' '17618' '17934'
 '19009' '22837' '23799' '27868']"
tgm055_preop,"['24992', '20932', '9273', '12606', '11256', '10889', '22314', '8694', '24725', '27523', '26384', '24040', '27400', '8966', '17096']","['11256', '27523', '24992', '20932', '9273', '26384', '24725', '15718', '12606', '21125', '19106', '11590', '9138', '10889', '23739']",['10889' '11256' '12606' '20932' '24725' '24992' '26384' '27523' '9273']
tgm056_preop,"['12777', '25769', '9543', '23061', '23144', '21619', '21202', '23293', '15673', '8059', '16496', '8304', '12249', '9256', '15264']","['25769', '12777', '23144', '16496', '21619', '9543', '13634', '23061', '18097', '12249', '8304', '15673', '11734', '20299', '19359']","['12249' '12777' '15673' '16496' '21619' '23061' '23144' '25769' '8304'
 '9543']"
tgm057_preop,"['20932', '27523', '12606', '11256', '24992', '9273', '22314', '27552', '23110', '17096', '9443', '10889', '23826', '23739', '24773']","['27523', '11256', '24992', '20932', '23739', '9273', '17060', '9138', '12606', '11590', '27552', '10370', '26384', '21125', '15718']",['11256' '12606' '20932' '23739' '24992' '27523' '27552' '9273']
tgm058_preop,"['17934', '11265', '23799', '22837', '27868', '17820', '9974', '26931', '20817', '11735', '8262', '20340', '17618', '13471', '23084']","['11265', '17934', '17820', '22837', '9974', '27868', '26931', '23799', '11735', '20817', '8262', '13471', '18394', '22871', '20340']","['11265' '11735' '13471' '17820' '17934' '20340' '20817' '22837' '23799'
 '26931' '27868' '8262' '9974']"
tgm059_preop,"['24436', '17214', '18882', '21951', '18364', '21077', '23100', '26858', '25826', '26594', '14241', '12551', '15044', '21241', '22271']","['18882', '24436', '17214', '18364', '23100', '25826', '21951', '19573', '14241', '13895', '12459', '26482', '26594', '21241', '21077']","['14241' '17214' '18364' '18882' '21077' '21241' '21951' '23100' '24436'
 '25826' '26594']"
tgm060_preop,"['24244', '13894', '26985', '19504', '22442', '12366', '24271', '19185', '11718', '9163', '27506', '21994', '23812', '16958', '16280']","['24244', '22442', '13894', '19504', '26985', '12366', '16280', '9163', '11718', '23759', '19185', '18591', '21994', '19913', '12222']","['11718' '12366' '13894' '16280' '19185' '19504' '21994' '22442' '24244'
 '26985' '9163']"
tgm061_preop,"['24956', '8807', '15973', '27885', '18615', '10759', '17470', '15367', '11845', '12442', '14950', '16445', '10600', '13471', '10367']","['8807', '24956', '13471', '15973', '10720', '22837', '27885', '11735', '18615', '10759', '15367', '17470', '27868', '17618', '14950']","['10759' '13471' '14950' '15367' '15973' '17470' '18615' '24956' '27885'
 '8807']"
tgm062_preop,"['26873', '22558', '11871', '26681', '19742', '24296', '20749', '8643', '18419', '11289', '8846', '25681', '25812', '23530', '21577']","['8643', '26681', '15503', '27532', '16553', '18419', '8846', '11289', '11871', '26873', '20749', '25812', '22558', '24296', '21949']","['11289' '11871' '18419' '20749' '22558' '24296' '25812' '26681' '26873'
 '8643' '8846']"
tgm063_preop,"['11052', '21251', '22991', '20084', '22807', '14419', '25803', '9235', '8961', '17637', '22284', '19063', '27239', '25082', '27042']","['11052', '10636', '21251', '25082', '8961', '26583', '23746', '22991', '19063', '12072', '16654', '13615', '20702', '22210', '22807']",['11052' '19063' '21251' '22807' '22991' '25082' '8961']
tgm064_preop,"['27694', '17721', '23638', '15498', '26625', '26523', '10394', '22882', '14789', '11584', '27633', '27353', '21278', '19155', '20370']","['15498', '27694', '17721', '21278', '23638', '26625', '22882', '14789', '20370', '10394', '11584', '27353', '19155', '27633', '14099']","['10394' '11584' '14789' '15498' '17721' '19155' '20370' '21278' '22882'
 '23638' '26625' '27353' '27633' '27694']"
tgm065_preop,"['15295', '10924', '22905', '25575', '23663', '20108', '19579', '10613', '8696', '13793', '20054', '11947', '10301', '9405', '27091']","['19579', '15295', '10924', '22905', '25575', '23663', '10613', '8612', '8696', '13793', '22792', '20108', '23308', '27929', '8401']","['10613' '10924' '13793' '15295' '19579' '20108' '22905' '23663' '25575'
 '8696']"
tgm066_preop,"['20869', '26371', '20806', '25067', '8083', '15303', '8041', '20816', '27629', '21285', '20299', '14434', '18968', '10883', '16147']","['26371', '20806', '20816', '20869', '8083', '25067', '8041', '21285', '15303', '27629', '20299', '14434', '10883', '12184', '19555']","['10883' '14434' '15303' '20299' '20806' '20816' '20869' '21285' '25067'
 '26371' '27629' '8041' '8083']"
tgm067_preop,"['8372', '9977', '13095', '21048', '12819', '22226', '19494', '18466', '21809', '14543', '13769', '13762', '25451', '15319', '12533']","['22226', '8372', '13095', '13762', '9977', '14543', '21711', '12261', '21048', '25451', '21809', '22724', '13561', '12819', '12559']","['12819' '13095' '13762' '14543' '21048' '21809' '22226' '25451' '8372'
 '9977']"
tgm068_preop,"['23089', '10094', '21185', '27757', '12240', '17748', '13680', '12456', '9229', '21173', '23903', '15395', '8437', '19137', '14473']","['12240', '27757', '23089', '21185', '19842', '17748', '13680', '10094', '21173', '15395', '12456', '22888', '9229', '16067', '10253']","['10094' '12240' '12456' '13680' '15395' '17748' '21173' '21185' '23089'
 '27757' '9229']"
tgm071_preop,"['23034', '9096', '10968', '8748', '19913', '19982', '24459', '21148', '18474', '10748', '20924', '23759', '15561', '22749', '8756']","['23034', '9096', '10968', '19913', '19982', '24459', '8748', '20924', '26384', '23759', '14175', '10748', '18474', '24725', '19230']","['10748' '10968' '18474' '19913' '19982' '20924' '23034' '23759' '24459'
 '8748' '9096']"
