tumor,gt_top,encoded_top,intersection
tgm025_preop,"['14910', '16506', '24928', '26100', '20299', '25105', '20816', '10896', '15111', '20281', '18675', '24164', '15787', '16365', '19522']","['14910', '24928', '16365', '25105', '26100', '16506', '14020', '15111', '18138', '15787', '20281', '15906', '26623', '10896', '19031']","['10896' '14910' '15111' '15787' '16365' '16506' '20281' '24928' '25105'
 '26100']"
tgm026_preop,"['16894', '26100', '27172', '18815', '16506', '23920', '13832', '20281', '8881', '24277', '18913', '14910', '8694', '24416', '24274']","['23920', '18815', '26100', '16894', '27172', '21470', '16077', '16506', '20281', '13832', '24757', '24277', '22860', '18913', '13352']","['13832' '16506' '16894' '18815' '18913' '20281' '23920' '24277' '26100'
 '27172']"
tgm027_preop,"['11177', '17729', '24714', '14774', '9124', '16691', '14401', '9623', '9730', '17439', '24419', '26109', '21824', '9200', '19974']","['11177', '17729', '24714', '16691', '9124', '14774', '26109', '24419', '9730', '9623', '23960', '14401', '17439', '24083', '19974']","['11177' '14401' '14774' '16691' '17439' '17729' '19974' '24419' '24714'
 '26109' '9124' '9623' '9730']"
tgm028_preop,"['20354', '13551', '18108', '17817', '23266', '21181', '15947', '17046', '11189', '14373', '17180', '11789', '26090', '24946', '19124']","['18108', '20354', '13551', '17718', '17180', '25278', '23266', '15947', '21181', '16621', '14491', '19124', '17817', '11189', '26596']","['11189' '13551' '15947' '17180' '17817' '18108' '19124' '20354' '21181'
 '23266']"
tgm029_preop,"['11472', '12969', '9209', '20930', '26450', '22607', '16631', '15411', '11950', '13206', '26713', '18144', '24516', '19282', '21614']","['12969', '11472', '21614', '14191', '19247', '24769', '20096', '22094', '11151', '9209', '26713', '13206', '24765', '16631', '15411']",['11472' '12969' '13206' '15411' '16631' '21614' '26713' '9209']
tgm030_preop,"['11618', '16992', '18180', '14774', '26450', '10896', '26090', '27967', '18218', '9500', '21356', '23251', '27185', '13437', '9708']","['20237', '16102', '12993', '14721', '26090', '12243', '10896', '10251', '14774', '21928', '11618', '27047', '21888', '18180', '21365']",['10896' '11618' '14774' '18180' '26090']
tgm031_preop,"['16457', '24415', '14064', '17725', '23582', '14851', '13682', '24580', '15577', '20987', '8546', '22908', '13546', '23327', '26957']","['9860', '16457', '10836', '19909', '10664', '12529', '17725', '15015', '14064', '12844', '23648', '24580', '13682', '21428', '23286']",['13682' '14064' '16457' '17725' '24580']
tgm033_preop,"['14812', '12143', '11618', '16992', '18180', '14774', '26450', '10896', '23691', '26090', '27967', '18218', '9500', '21356', '23251']","['14812', '12143', '24423', '23691', '15933', '22360', '17682', '9911', '14635', '16753', '20874', '16065', '10776', '10308', '8822']",['12143' '14812' '23691']
tgm034_preop,"['18882', '20299', '20816', '18364', '15303', '19573', '21359', '15787', '26371', '13634', '26378', '17188', '15111', '19359', '18146']","['18882', '20299', '18364', '21359', '13634', '26482', '20816', '15303', '14241', '19359', '26378', '19573', '24436', '8059', '21241']","['13634' '15303' '18364' '18882' '19359' '19573' '20299' '20816' '21359'
 '26378']"
tgm035_preop,"['11618', '16992', '18180', '14774', '26450', '10896', '26090', '27967', '18218', '9500', '21356', '23251', '27185', '13437', '9708']","['20237', '16102', '12993', '14721', '26090', '12243', '10896', '10251', '14774', '21928', '11618', '27047', '21888', '18180', '21365']",['10896' '11618' '14774' '18180' '26090']
tgm036_preop,"['16840', '19946', '26378', '24682', '23053', '23127', '21359', '12948', '19359', '9310', '22709', '27155', '17750', '10417', '24209']","['9310', '19946', '16840', '12948', '23127', '24845', '10417', '23053', '24421', '16837', '26378', '20043', '23673', '16736', '27851']",['10417' '12948' '16840' '19946' '23053' '23127' '26378' '9310']
tgm037_preop,"['26844', '20096', '19247', '16432', '10499', '21614', '19282', '26713', '12317', '14309', '11764', '13206', '9209', '9775', '21446']","['15754', '19247', '21614', '26844', '21892', '9775', '20096', '19852', '8613', '12317', '26713', '16432', '21446', '10499', '11098']","['10499' '12317' '16432' '19247' '20096' '21446' '21614' '26713' '26844'
 '9775']"
tgm038_preop,"['11618', '16992', '18180', '14774', '26450', '10896', '26090', '27967', '18218', '9500', '21356', '23251', '27185', '13437', '9708']","['20237', '16102', '12993', '14721', '26090', '12243', '10896', '10251', '14774', '21928', '11618', '27047', '21888', '18180', '21365']",['10896' '11618' '14774' '18180' '26090']
tgm039_preop,"['8827', '26080', '27897', '9341', '11503', '25109', '20441', '27136', '26613', '11854', '25594', '14450', '16933', '14754', '19065']","['26080', '21865', '9341', '20441', '27897', '19065', '18295', '21305', '8827', '11503', '27136', '26613', '25109', '9939', '11854']","['11503' '11854' '19065' '20441' '25109' '26080' '26613' '27136' '27897'
 '8827' '9341']"
tgm041_preop,"['16894', '13832', '16506', '26100', '8881', '27172', '8694', '24277', '24274', '14910', '24992', '20281', '11618', '16992', '18180']","['16894', '26100', '16506', '8881', '13832', '27172', '24277', '24274', '8694', '20281', '14910', '24992', '13013', '18815', '23920']","['13832' '14910' '16506' '16894' '20281' '24274' '24277' '24992' '26100'
 '27172' '8694' '8881']"
tgm042_preop,"['8546', '14064', '21993', '13413', '15075', '26331', '16567', '21026', '13682', '17183', '16799', '23039', '25869', '19176', '27173']","['14064', '13682', '8546', '21993', '19575', '17183', '14651', '16457', '25364', '10591', '19905', '22497', '9336', '21428', '13413']",['13413' '13682' '14064' '17183' '21993' '8546']
tgm044_preop,"['15993', '18955', '16008', '11938', '21918', '22357', '14356', '24828', '26915', '16065', '19110', '17125', '15932', '18243', '10318']","['13751', '18955', '24618', '13726', '16008', '26915', '11938', '23169', '17125', '14611', '14356', '11023', '21918', '15993', '19110']",['11938' '14356' '15993' '16008' '17125' '18955' '19110' '21918' '26915']
tgm045_preop,"['11938', '18299', '8969', '22357', '23778', '17022', '24828', '21918', '18490', '17481', '18955', '21363', '15993', '20941', '8531']","['16414', '18490', '10282', '18671', '11938', '13751', '8969', '22357', '25050', '23778', '21918', '8035', '15993', '26622', '9695']",['11938' '15993' '18490' '21918' '22357' '23778' '8969']
tgm046_preop,"['23629', '9545', '9693', '25495', '13958', '24618', '10979', '24914', '11023', '23415', '9180', '17601', '24019', '13751', '23640']","['13958', '24618', '23629', '23317', '9545', '24019', '13726', '17125', '11440', '11023', '9693', '9180', '24914', '13751', '17601']","['11023' '13751' '13958' '17601' '23629' '24019' '24618' '24914' '9180'
 '9545' '9693']"
tgm047_preop,"['21359', '26378', '19359', '14241', '18146', '21996', '27867', '11537', '9192', '13580', '17188', '14074', '22870', '19135', '18364']","['21359', '19359', '26378', '14241', '21996', '11537', '27867', '18146', '9192', '14074', '19946', '18364', '13580', '17188', '18882']","['11537' '13580' '14074' '14241' '17188' '18146' '18364' '19359' '21359'
 '21996' '26378' '27867' '9192']"
tgm048_preop,"['11618', '16992', '18180', '14774', '26450', '10896', '26090', '27967', '18218', '9500', '21356', '23251', '27185', '13437', '9708']","['20237', '16102', '12993', '14721', '26090', '12243', '10251', '10896', '21928', '27047', '14774', '11618', '18180', '21888', '21365']",['10896' '11618' '14774' '18180' '26090']
tgm049_preop,"['13475', '20487', '15341', '22799', '19440', '23055', '14875', '13798', '23506', '27366', '9408', '23429', '8144', '13717', '21817']","['13475', '15618', '15341', '20487', '19440', '14875', '23506', '27366', '22799', '21817', '22031', '14596', '8144', '20799', '23429']","['13475' '14875' '15341' '19440' '20487' '21817' '22799' '23429' '23506'
 '27366' '8144']"
tgm050_preop,"['21778', '25928', '22621', '21487', '12147', '11411', '16764', '27969', '14687', '26677', '12208', '18362', '17052', '27833', '14389']","['25928', '21487', '18362', '26677', '21778', '25418', '22621', '20517', '23926', '9151', '10212', '27969', '15864', '17052', '20797']",['17052' '18362' '21487' '21778' '22621' '25928' '26677' '27969']
tgm051_preop,"['16496', '12777', '20299', '23061', '25769', '11618', '16992', '18180', '18097', '14774', '26450', '10896', '26090', '27967', '18218']","['25769', '13634', '12777', '16496', '20299', '21619', '18097', '23144', '9543', '18882', '23061', '11734', '19030', '8304', '12249']",['12777' '16496' '18097' '20299' '23061' '25769']
tgm052_preop,"['19905', '8584', '11850', '24473', '23582', '9068', '17076', '19575', '25831', '27850', '14064', '21020', '8546', '17183', '13655']","['19905', '24473', '11850', '9638', '8584', '14980', '9068', '19575', '23582', '14064', '15622', '13682', '24238', '21284', '25654']",['11850' '14064' '19575' '19905' '23582' '24473' '8584' '9068']
tgm053_preop,"['10318', '18716', '19168', '14211', '23104', '26049', '10393', '24811', '22579', '26067', '24828', '18547', '16378', '18243', '22153']","['26067', '19168', '8844', '10318', '26049', '18716', '14211', '13385', '19266', '12197', '14950', '23104', '10393', '16378', '10101']",['10318' '10393' '14211' '16378' '18716' '19168' '23104' '26049' '26067']
tgm054_preop,"['10720', '13471', '16378', '22837', '11265', '17934', '14211', '17618', '24828', '10393', '27868', '18716', '11735', '10318', '24811']","['10720', '13471', '22837', '16378', '11735', '27868', '14211', '17618', '10318', '17934', '19009', '18716', '11265', '10393', '24828']","['10318' '10393' '10720' '11265' '11735' '13471' '14211' '16378' '17618'
 '17934' '18716' '22837' '24828' '27868']"
tgm055_preop,"['11256', '27523', '24992', '20932', '11618', '16992', '18180', '14774', '26450', '10896', '9273', '26090', '27967', '18218', '9500']","['27523', '11256', '24992', '20932', '11590', '15718', '9138', '24725', '19106', '26384', '9273', '10105', '23739', '14175', '21125']",['11256' '20932' '24992' '27523' '9273']
tgm056_preop,"['12777', '16496', '25769', '20299', '18097', '23061', '11618', '23144', '16992', '18180', '14774', '26450', '10896', '26090', '27967']","['25769', '18097', '12777', '16496', '23144', '13634', '20299', '9543', '12249', '21619', '23061', '11734', '8304', '19359', '19376']",['12777' '16496' '18097' '20299' '23061' '23144' '25769']
tgm057_preop,"['27523', '11256', '24992', '20932', '13437', '9138', '23739', '11590', '11618', '16992', '18180', '14774', '26450', '10896', '26090']","['27523', '11256', '11590', '24992', '9138', '23739', '20932', '10105', '16604', '17060', '13437', '27520', '10370', '9273', '14175']",['11256' '11590' '13437' '20932' '23739' '24992' '27523' '9138']
tgm058_preop,"['11265', '17934', '22871', '9974', '27550', '17820', '23084', '22837', '18507', '20817', '16197', '10393', '23799', '17984', '27868']","['17934', '11265', '9974', '17820', '22837', '27868', '26931', '23799', '20817', '18394', '8262', '13471', '23084', '22871', '11735']","['11265' '17820' '17934' '20817' '22837' '22871' '23084' '23799' '27868'
 '9974']"
tgm059_preop,"['18882', '18364', '19573', '21241', '24436', '14241', '17214', '21359', '21951', '12459', '20299', '20816', '15044', '13895', '12551']","['18882', '24436', '17214', '18364', '23100', '21951', '25826', '14241', '26482', '12459', '19573', '21241', '21077', '13895', '22271']","['12459' '13895' '14241' '17214' '18364' '18882' '19573' '21241' '21951'
 '24436']"
tgm060_preop,"['24244', '13894', '21994', '15639', '19185', '12366', '11718', '23551', '26985', '19982', '22265', '19913', '26797', '23759', '24459']","['24244', '22442', '13894', '19504', '12366', '26985', '16280', '23759', '9163', '11718', '12222', '19185', '21994', '18591', '19913']",['11718' '12366' '13894' '19185' '19913' '21994' '23759' '24244' '26985']
tgm061_preop,"['13471', '10720', '27885', '24956', '21363', '11735', '19009', '22837', '21474', '17618', '27019', '27868', '27500', '16378', '8262']","['8807', '24956', '15973', '10720', '13471', '27885', '18615', '10759', '15367', '17106', '22837', '11735', '17470', '10600', '14950']",['10720' '11735' '13471' '22837' '24956' '27885']
tgm062_preop,"['8643', '11871', '26873', '15503', '27532', '16553', '22558', '22580', '18125', '20084', '20749', '20671', '23691', '21959', '16230']","['8643', '26681', '15503', '26873', '8846', '11871', '25812', '18419', '22558', '20749', '27532', '24296', '16553', '19742', '11289']",['11871' '15503' '16553' '20749' '22558' '26873' '27532' '8643']
tgm063_preop,"['11052', '10636', '8961', '14419', '18125', '25803', '19063', '20084', '14812', '19037', '9235', '14464', '21959', '22210', '9768']","['11052', '10636', '21251', '8961', '19063', '26583', '25082', '23746', '14419', '12072', '22991', '22210', '20084', '22807', '16654']",['10636' '11052' '14419' '19063' '20084' '22210' '8961']
tgm064_preop,"['15498', '27694', '17721', '21278', '20370', '14789', '10639', '22882', '14099', '23638', '19155', '25558', '21429', '19522', '9734']","['15498', '27694', '17721', '21278', '14789', '20370', '22882', '23638', '26625', '14099', '10394', '19155', '19522', '10639', '11584']","['10639' '14099' '14789' '15498' '17721' '19155' '19522' '20370' '21278'
 '22882' '23638' '27694']"
tgm065_preop,"['19579', '15295', '22905', '10924', '23663', '25575', '20108', '10613', '11618', '16992', '18180', '23308', '14774', '26450', '10896']","['19579', '15295', '23308', '22792', '8836', '22905', '10924', '27929', '16442', '23991', '18180', '23663', '25575', '16102', '8612']",['10924' '15295' '18180' '19579' '22905' '23308' '23663' '25575']
tgm066_preop,"['26371', '20816', '20806', '20299', '20869', '15303', '27629', '21285', '25067', '15787', '14434', '10883', '16965', '11484', '19555']","['26371', '20806', '20869', '8083', '20816', '21285', '25067', '27629', '15303', '8041', '14434', '10883', '19555', '20299', '11484']","['10883' '11484' '14434' '15303' '19555' '20299' '20806' '20816' '20869'
 '21285' '25067' '26371' '27629']"
tgm067_preop,"['9977', '8372', '13095', '22226', '21048', '25451', '13810', '19494', '14543', '19272', '12261', '21711', '21809', '13762', '11836']","['22226', '8372', '9977', '13095', '13762', '14543', '25451', '12261', '21711', '21048', '21809', '13561', '12819', '12559', '19272']","['12261' '13095' '13762' '14543' '19272' '21048' '21711' '21809' '22226'
 '25451' '8372' '9977']"
tgm068_preop,"['23089', '12240', '27757', '21185', '9229', '17748', '13680', '19842', '10094', '15395', '20207', '15592', '21173', '22888', '16067']","['12240', '27757', '23089', '21185', '17748', '10094', '19842', '13680', '21173', '15395', '12456', '9229', '8071', '19137', '16067']","['10094' '12240' '13680' '15395' '16067' '17748' '19842' '21173' '21185'
 '23089' '27757' '9229']"
tgm071_preop,"['23034', '9096', '10968', '24459', '19982', '26384', '24725', '14175', '27523', '15956', '15639', '11590', '8748', '19913', '18474']","['23034', '9096', '10968', '19982', '24459', '26384', '19913', '8748', '24725', '14175', '23759', '18474', '20924', '10748', '19230']","['10968' '14175' '18474' '19913' '19982' '23034' '24459' '24725' '26384'
 '8748' '9096']"
