tumor,gt_top,encoded_top,intersection
tgm036_preop,"['9310', '19946', '16840', '23053', '10417', '24421', '16837', '24845', '27851', '23673', '23127', '12948', '25028', '24342', '23817']","['10417', '25028', '18201', '24845', '12948', '21359', '9310', '26594', '23127', '16837', '26759', '19946', '19359', '27155', '16840']",['10417' '12948' '16837' '16840' '19946' '23127' '24845' '25028' '9310']
tgm037_preop,"['26844', '15754', '9775', '21892', '19247', '20096', '12317', '21614', '21446', '10890', '22509', '16432', '16035', '17543', '8613']","['9775', '27685', '21446', '9802', '22573', '21892', '9524', '15754', '18033', '12246', '8971', '10229', '10371', '16296', '26950']",['15754' '21446' '21892' '9775']
tgm038_preop,"['11103', '20092', '12071', '16142', '24260', '18008', '17816', '14580', '8918', '15197', '24186', '11176', '15087', '14034', '18826']","['20092', '24186', '18826', '18008', '11611', '11103', '18597', '12071', '24533', '23568', '18767', '10770', '21169', '17565', '13437']",['11103' '12071' '18008' '18826' '20092' '24186']
tgm039_preop,"['26080', '9939', '19065', '18295', '21865', '9947', '8827', '26095', '18852', '11503', '9341', '26613', '20441', '22940', '14450']","['26080', '9341', '20441', '9939', '19065', '18852', '20722', '20145', '11854', '12621', '24741', '23264', '12456', '8271', '26095']",['18852' '19065' '20441' '26080' '26095' '9341' '9939']
tgm041_preop,"['16894', '13832', '27172', '24277', '8694', '18913', '24416', '18815', '13013', '16506', '15187', '23920', '11853', '24040', '17882']","['16077', '23920', '16506', '26100', '8694', '13013', '16894', '12656', '15906', '14910', '13187', '13832', '17429', '18913', '8092']",['13013' '13832' '16506' '16894' '18913' '23920' '8694']
tgm042_preop,"['14064', '13682', '19575', '14651', '17183', '25364', '13413', '8546', '16457', '21026', '9336', '12545', '19905', '15075', '19176']","['25990', '11356', '9336', '21739', '23325', '27723', '19609', '25869', '16795', '8652', '10168', '18248', '14929', '15075', '14651']",['14651' '15075' '9336']
tgm044_preop,"['26915', '18955', '13751', '16008', '11938', '24618', '21918', '15993', '15932', '13726', '25409', '23169', '18490', '14611', '25479']","['13751', '26622', '12416', '21809', '9931', '18084', '12227', '11932', '8441', '26915', '16008', '24618', '21838', '14611', '22837']",['13751' '14611' '16008' '24618' '26915']
tgm045_preop,"['18490', '13751', '16414', '18671', '10282', '11938', '8035', '23169', '18955', '8969', '26915', '24618', '25050', '21918', '23778']","['12416', '9695', '13751', '26622', '21809', '25324', '23169', '9931', '12227', '18084', '22111', '8441', '19635', '16414', '10689']",['13751' '16414' '23169']
tgm046_preop,"['24618', '10979', '9545', '23629', '13751', '23279', '11440', '23317', '14611', '25495', '13726', '24914', '9693', '11059', '24634']","['16008', '11440', '14611', '23629', '18084', '17125', '26915', '13561', '26622', '12602', '24607', '14356', '18955', '17813', '13751']",['11440' '13751' '14611' '23629']
tgm047_preop,"['21359', '26378', '14241', '21996', '19359', '11537', '27867', '8672', '19946', '23127', '27155', '13580', '9192', '14074', '17214']","['21359', '18201', '26594', '10417', '23127', '24845', '25028', '19359', '16837', '12948', '26759', '27155', '19946', '26378', '14241']",['14241' '19359' '19946' '21359' '23127' '26378' '27155']
