tumor,gt_top,encoded_top,intersection
tgm013_preop,"['4979', '5021', '4352', '4289', '5112', '4133', '5032', '5967', '4877', '5928', '5591', '5646', '4217', '4738', '5550']","['5714', '4996', '4225', '5677', '5871', '4840', '5354', '5791', '5815', '4839', '4553', '4126', '5730', '4397', '5431']",[]
tgm014_preop,"['4796', '5599', '5233', '4976', '5845', '5671', '4563', '4848', '4653', '4822', '5395', '4933', '4349', '5640', '4700']","['4796', '4563', '5671', '5395', '5599', '4848', '5233', '4653', '5845', '4976', '5640', '4933', '5032', '5563', '5250']","['4563' '4653' '4796' '4848' '4933' '4976' '5233' '5395' '5599' '5640'
 '5671' '5845']"
tgm015_preop,"['4230', '5955', '5574', '4056', '5449', '4814', '4709', '4049', '5452', '4507', '4956', '4193', '4818', '4488', '4412']","['5955', '5574', '4230', '5449', '4056', '4709', '4049', '4412', '5452', '4814', '4507', '4515', '4193', '4580', '4990']","['4049' '4056' '4193' '4230' '4412' '4507' '4709' '4814' '5449' '5452'
 '5574' '5955']"
tgm016_preop,"['4741', '5844', '5284', '4933', '4297', '4787', '5405', '4637', '5250', '4257', '5197', '4492', '4149', '4290', '5000']","['4741', '5844', '5284', '5405', '4297', '4933', '4637', '5250', '4492', '5000', '4478', '4787', '4149', '4578', '5197']","['4149' '4297' '4492' '4637' '4741' '4787' '4933' '5000' '5197' '5250'
 '5284' '5405' '5844']"
tgm017_preop,"['5406', '5044', '4569', '5059', '5992', '4939', '4357', '5431', '5227', '4718', '5684', '5133', '5197', '5751', '5764']","['5406', '4569', '5044', '5431', '4939', '5992', '5751', '5227', '5059', '4357', '5422', '5579', '4149', '4717', '4015']",['4357' '4569' '4939' '5044' '5059' '5227' '5406' '5431' '5751' '5992']
tgm018_preop,"['4099', '5464', '5511', '4595', '5164', '5835', '4090', '4143', '4441', '4711', '4302', '5007', '5542', '4125', '4841']","['4099', '5464', '4711', '5164', '4595', '4996', '5871', '5714', '5677', '4225', '5354', '5791', '4126', '4397', '5431']",['4099' '4595' '4711' '5164' '5464']
tgm019_preop,"['5671', '4297', '5048', '4578', '4311', '4787', '4933', '4427', '5250', '5917', '4471', '5844', '5013', '4745', '4565']","['5048', '5671', '4311', '4578', '4297', '4933', '4787', '4471', '5250', '5917', '5640', '5844', '4427', '4848', '4637']","['4297' '4311' '4427' '4471' '4578' '4787' '4933' '5048' '5250' '5671'
 '5844' '5917']"
tgm021_preop,"['5412', '4900', '4658', '5466', '4567', '5797', '5292', '5902', '5244', '4983', '5660', '5871', '5102', '4636', '5086']","['5412', '5871', '5748', '5660', '4983', '5592', '4658', '4603', '5902', '4900', '4661', '5466', '4315', '5244', '4769']",['4658' '4900' '4983' '5244' '5412' '5466' '5660' '5871' '5902']
tgm022_preop,"['4835', '5184', '4919', '5630', '4519', '4641', '5016', '5214', '5915', '4863', '4131', '4345', '5235', '4847', '4683']","['5714', '4996', '5677', '4225', '5871', '4840', '5791', '4839', '5354', '4553', '5815', '4397', '5431', '5545', '5888']",[]
tgm023_preop,"['5105', '4476', '4134', '5686', '5408', '4668', '4984', '5449', '4507', '4709', '5230', '5955', '5889', '5003', '4609']","['4668', '4996', '5714', '5677', '4225', '5993', '5871', '4840', '5686', '4983', '5815', '5354', '5767', '5730', '4896']",['4668' '5686']
tgm024_preop,"['5464', '4143', '5024', '5164', '4595', '4865', '4614', '4711', '4099', '5500', '5712', '5007', '5931', '5101', '4302']","['5464', '5164', '4143', '4595', '4865', '4711', '5024', '4614', '4996', '5791', '4099', '5714', '5354', '5545', '4225']",['4099' '4143' '4595' '4614' '4711' '4865' '5024' '5164' '5464']
tgm025_preop,"['5024', '5712', '4822', '5069', '4614', '5500', '5164', '4352', '5032', '4595', '4796', '5112', '4882', '5101', '5053']","['5712', '5032', '4563', '4352', '4996', '5677', '5112', '5069', '5714', '4839', '4614', '4225', '5354', '5101', '5967']",['4352' '4614' '5032' '5069' '5101' '5112' '5712']
tgm026_preop,"['4352', '5069', '5032', '5112', '5021', '5967', '4822', '4979', '5928', '4563', '5502', '5395', '4877', '4166', '5249']","['4352', '5032', '5112', '5967', '5069', '4822', '4979', '5021', '5502', '4563', '5928', '5395', '4166', '5101', '5712']","['4166' '4352' '4563' '4822' '4979' '5021' '5032' '5069' '5112' '5395'
 '5502' '5928' '5967']"
tgm027_preop,"['4290', '5227', '4424', '4031', '4876', '4637', '5764', '5493', '5216', '4241', '5363', '4600', '5065', '5380', '4817']","['4290', '4031', '4424', '5227', '4241', '4235', '4225', '5714', '5933', '5677', '5354', '4660', '5764', '4800', '5225']",['4031' '4241' '4290' '4424' '5227' '5764']
tgm028_preop,"['4781', '4204', '4819', '4246', '5909', '4660', '4447', '4692', '4800', '5972', '4616', '4253', '5497', '5202', '4890']","['4781', '4819', '4204', '5909', '4246', '4660', '4800', '5972', '4692', '5497', '5166', '4447', '5540', '5429', '4407']","['4204' '4246' '4447' '4660' '4692' '4781' '4800' '4819' '5497' '5909'
 '5972']"
tgm029_preop,"['4910', '5921', '4669', '4611', '4359', '5562', '4344', '4857', '5748', '5660', '5783', '4115', '5403', '4165', '4661']","['4669', '4910', '5921', '4611', '5748', '5562', '4344', '5660', '5783', '4093', '4857', '4983', '4040', '5922', '5714']",['4344' '4611' '4669' '4857' '4910' '5562' '5660' '5748' '5783' '5921']
tgm030_preop,"['4000', '4001', '4002', '4003', '4004', '4005', '4006', '4007', '4008', '4009', '4010', '4011', '4012', '4013', '4014']","['5714', '4996', '5677', '4225', '5871', '4840', '5354', '5791', '4839', '5815', '4553', '4126', '5730', '4397', '5767']",[]
tgm031_preop,"['5197', '5406', '5044', '5992', '4492', '4149', '5059', '5284', '5405', '5133', '5684', '4257', '5000', '5844', '4718']","['5197', '5406', '4492', '4149', '5044', '4741', '5405', '5992', '5059', '5000', '5284', '5844', '4939', '4478', '5431']","['4149' '4492' '5000' '5044' '5059' '5197' '5284' '5405' '5406' '5844'
 '5992']"
tgm033_preop,"['4621', '4220', '4115', '4005', '5356', '5076', '5533', '4907', '5063', '4678', '5266', '4049', '5452', '4366', '5562']","['4621', '4115', '4005', '5791', '4996', '5871', '5354', '5926', '4553', '5784', '5677', '5714', '4678', '5735', '4840']",['4005' '4115' '4621' '4678']
tgm034_preop,"['5412', '4865', '4900', '5797', '4957', '4614', '4875', '5024', '4828', '5095', '5920', '5851', '5464', '4658', '5580']","['4865', '5412', '4614', '4996', '5714', '5797', '4957', '4900', '4875', '4225', '4406', '4840', '5677', '4839', '5941']",['4614' '4865' '4875' '4900' '4957' '5412' '5797']
tgm035_preop,"['4000', '4001', '4002', '4003', '4004', '4005', '4006', '4007', '4008', '4009', '4010', '4011', '4012', '4013', '4014']","['5714', '4996', '5677', '4225', '5871', '4840', '5354', '5791', '4839', '5815', '4553', '4126', '5730', '4397', '5767']",[]
tgm036_preop,"['4975', '4105', '5466', '5970', '4316', '4687', '4900', '5095', '4387', '4788', '5229', '5737', '5462', '4957', '4433']","['5466', '4105', '4975', '4900', '4792', '4406', '5926', '5920', '5778', '5528', '4828', '5737', '4821', '4387', '4433']",['4105' '4387' '4433' '4900' '4975' '5466' '5737']
tgm037_preop,"['4115', '5562', '4910', '5784', '4581', '5783', '4621', '4093', '4678', '4657', '4223', '4502', '4611', '5921', '4070']","['4910', '5562', '4115', '5783', '5784', '5921', '4611', '4581', '4621', '4833', '4070', '4948', '5015', '5098', '4466']",['4070' '4115' '4581' '4611' '4621' '4910' '5562' '5783' '5784' '5921']
tgm038_preop,"['5871', '5912', '5435', '5068', '4983', '5660', '4661', '5095', '4165', '4611', '5656', '5674', '4900', '4857', '5466']","['5714', '4996', '5677', '4225', '5871', '4840', '5354', '5791', '4839', '5815', '4553', '4126', '5730', '5767', '4397']",['5871']
tgm039_preop,"['5628', '5854', '4424', '4569', '5602', '4031', '5764', '5448', '5856', '5965', '4850', '4823', '5216', '4312', '5874']","['5628', '5854', '4424', '4569', '5764', '5602', '4031', '5448', '4444', '4312', '5856', '4823', '5687', '5874', '4850']","['4031' '4312' '4424' '4569' '4823' '4850' '5448' '5602' '5628' '5764'
 '5854' '5856' '5874']"
tgm041_preop,"['4352', '4979', '5021', '5032', '5967', '4822', '5069', '5112', '4563', '5502', '4877', '5928', '5249', '5355', '5395']","['4352', '5032', '4979', '5967', '5502', '5928', '4563', '5069', '4822', '5112', '5101', '5712', '4225', '4126', '5714']",['4352' '4563' '4822' '4979' '5032' '5069' '5112' '5502' '5928' '5967']
tgm042_preop,"['4403', '4357', '5197', '5431', '5044', '4376', '4695', '4477', '5992', '5059', '4257', '5406', '4122', '4233', '4492']","['4357', '5197', '4403', '4376', '5431', '4233', '4139', '5044', '4492', '4695', '4477', '4149', '4389', '5059', '5012']","['4233' '4357' '4376' '4403' '4477' '4492' '4695' '5044' '5059' '5197'
 '5431']"
tgm044_preop,"['4804', '5661', '4986', '4632', '5574', '4488', '5323', '5071', '4663', '4956', '5379', '5595', '4230', '4818', '4137']","['4804', '5661', '4137', '4663', '5905', '5323', '4986', '4956', '4632', '4488', '5071', '5545', '4230', '5379', '5864']","['4137' '4230' '4488' '4632' '4663' '4804' '4956' '4986' '5071' '5323'
 '5379' '5661']"
tgm045_preop,"['4632', '4986', '5661', '5323', '4804', '5595', '4488', '5574', '5071', '5358', '5137', '5379', '5713', '4137', '5055']","['4632', '4137', '5661', '4488', '4804', '5323', '4986', '5071', '5358', '5595', '5574', '5379', '4956', '5864', '5905']","['4137' '4488' '4632' '4804' '4986' '5071' '5323' '5358' '5379' '5574'
 '5595' '5661']"
tgm046_preop,"['4956', '4804', '4986', '4249', '5731', '4488', '5661', '5379', '4092', '4818', '4071', '5318', '4678', '4372', '5071']","['4804', '4956', '5661', '4986', '5731', '4249', '4663', '5379', '4488', '4092', '4137', '4772', '4372', '4632', '5071']","['4092' '4249' '4372' '4488' '4804' '4956' '4986' '5071' '5379' '5661'
 '5731']"
tgm047_preop,"['5095', '4687', '5797', '5435', '5851', '4748', '4658', '4900', '4957', '5466', '4480', '4975', '5580', '5036', '5876']","['5095', '4900', '5797', '4658', '5677', '4406', '5947', '4687', '5714', '4996', '4225', '4957', '5647', '4792', '5815']",['4658' '4687' '4900' '4957' '5095' '5797']
tgm048_preop,"['4000', '4001', '4002', '4003', '4004', '4005', '4006', '4007', '4008', '4009', '4010', '4011', '4012', '4013', '4014']","['5714', '4996', '5677', '4225', '5871', '4840', '5354', '5791', '4839', '5815', '4553', '4397', '5730', '4126', '5767']",[]
tgm049_preop,"['4297', '5640', '5844', '4933', '5284', '5250', '4741', '5766', '5671', '4159', '4848', '5842', '5405', '5569', '4065']","['5640', '4297', '4741', '4933', '5250', '5844', '5766', '5671', '4848', '5284', '5842', '4159', '5122', '5405', '4311']","['4159' '4297' '4741' '4848' '4933' '5250' '5284' '5405' '5640' '5671'
 '5766' '5842' '5844']"
tgm050_preop,"['4996', '5401', '5688', '5755', '5683', '5137', '4066', '5323', '5012', '5767', '4527', '4293', '5713', '4734', '5595']","['4996', '5688', '5401', '5755', '4066', '5683', '5137', '5767', '4818', '5677', '5323', '4293', '4193', '5012', '4476']","['4066' '4293' '4996' '5012' '5137' '5323' '5401' '5683' '5688' '5755'
 '5767']"
tgm051_preop,"['5234', '5782', '4406', '4907', '4564', '4807', '5343', '4366', '5765', '5172', '5266', '4865', '4075', '5210', '4315']","['4406', '5234', '4564', '5782', '5714', '4225', '4865', '5343', '5677', '5765', '4807', '5767', '4896', '4126', '4397']",['4406' '4564' '4807' '4865' '5234' '5343' '5765' '5782']
tgm052_preop,"['4477', '5197', '4695', '5405', '4389', '4492', '4233', '4051', '5226', '4478', '4376', '5477', '4276', '5999', '5844']","['4477', '4695', '5197', '4233', '5405', '4389', '4492', '4051', '4478', '4939', '5999', '4963', '4403', '5992', '5000']",['4051' '4233' '4389' '4477' '4478' '4492' '4695' '5197' '5405' '5999']
tgm053_preop,"['5370', '5071', '5661', '5905', '5864', '4804', '5545', '5323', '5129', '4986', '5034', '5280', '4430', '5861', '4341']","['5370', '5905', '5661', '5545', '5071', '5864', '5323', '5034', '4804', '4057', '4986', '5129', '5861', '5280', '4430']","['4430' '4804' '4986' '5034' '5071' '5129' '5280' '5323' '5370' '5545'
 '5661' '5861' '5864' '5905']"
tgm054_preop,"['5323', '4293', '4057', '5401', '5545', '5864', '5137', '5767', '5905', '5129', '5595', '5071', '5370', '5661', '5440']","['5323', '4057', '5767', '5545', '5280', '5864', '5905', '4293', '5137', '5401', '5861', '4351', '5370', '5440', '5129']","['4057' '4293' '5129' '5137' '5323' '5370' '5401' '5440' '5545' '5767'
 '5864' '5905']"
tgm055_preop,"['5355', '4563', '5245', '5219', '5249', '5934', '4877', '5702', '5788', '5395', '5948', '4166', '5326', '5488', '5212']","['5355', '5245', '5249', '5788', '4563', '5677', '4996', '5714', '5395', '4840', '5998', '5871', '4225', '4877', '5767']",['4563' '4877' '5245' '5249' '5355' '5395' '5788']
tgm056_preop,"['4406', '4564', '5234', '5782', '4807', '4907', '5765', '4366', '5343', '5266', '4147', '4075', '5172', '5958', '5452']","['4406', '4564', '5782', '5714', '4225', '5234', '5677', '5765', '4840', '4126', '4996', '5012', '4527', '5767', '4896']",['4406' '4564' '5234' '5765' '5782']
tgm057_preop,"['5948', '5355', '5219', '5249', '5934', '5245', '5702', '4008', '4967', '4563', '5788', '5395', '4877', '4166', '5212']","['5355', '5249', '5948', '5934', '5677', '5788', '5245', '5998', '5424', '4996', '5672', '4563', '5395', '5714', '4840']",['4563' '5245' '5249' '5355' '5395' '5788' '5934' '5948']
tgm058_preop,"['4057', '5545', '4351', '4293', '5034', '5997', '5864', '5440', '5129', '5217', '5280', '5861', '5370', '5323', '4241']","['4057', '4351', '5545', '5034', '5861', '4898', '5864', '5280', '5714', '5323', '5440', '4388', '5370', '5129', '4840']","['4057' '4351' '5034' '5129' '5280' '5323' '5370' '5440' '5545' '5861'
 '5864']"
tgm059_preop,"['5412', '4900', '5797', '4957', '4875', '4620', '4658', '5580', '5102', '5466', '5920', '4865', '5193', '4315', '4828']","['5412', '5797', '4900', '5647', '4875', '4957', '4865', '4658', '4101', '5947', '5714', '5920', '4828', '4315', '4406']",['4315' '4658' '4828' '4865' '4875' '4900' '4957' '5412' '5797' '5920']
tgm060_preop,"['4563', '5845', '5233', '5788', '5395', '5249', '5702', '5219', '4796', '5488', '4166', '5187', '5730', '4548', '5032']","['4563', '4796', '5233', '5845', '5395', '5788', '5488', '5249', '4653', '4166', '5702', '4548', '5730', '5219', '5187']","['4166' '4548' '4563' '4796' '5187' '5219' '5233' '5249' '5395' '5488'
 '5702' '5730' '5788' '5845']"
tgm061_preop,"['5323', '5129', '5595', '4293', '5137', '5055', '5440', '5071', '5864', '5861', '4986', '5661', '5142', '5545', '5280']","['5323', '5129', '4293', '5595', '5864', '5137', '4057', '5545', '5440', '5861', '5767', '5071', '5661', '5370', '5055']","['4293' '5055' '5071' '5129' '5137' '5323' '5440' '5545' '5595' '5661'
 '5861' '5864']"
tgm062_preop,"['5147', '4504', '5653', '4285', '5784', '4581', '4070', '5125', '4016', '5318', '5015', '4071', '4678', '4115', '4202']","['5147', '4285', '4202', '5784', '5653', '4504', '4581', '4016', '5033', '4678', '4502', '4005', '4363', '4223', '4115']",['4016' '4115' '4202' '4285' '4504' '4581' '4678' '5147' '5653' '5784']
tgm063_preop,"['5218', '5147', '4504', '5009', '4016', '4864', '5653', '5533', '5651', '5138', '4274', '5916', '4070', '5155', '4005']","['5218', '5147', '4016', '5916', '4504', '5677', '4557', '5138', '5714', '5651', '4225', '5155', '4676', '5811', '4864']",['4016' '4504' '4864' '5138' '5147' '5155' '5218' '5651' '5916']
tgm064_preop,"['4465', '4321', '4068', '4968', '5808', '5214', '4683', '4131', '4183', '5329', '4108', '4210', '5563', '5515', '4847']","['4068', '4968', '4321', '5214', '4683', '4465', '4108', '4210', '4820', '5563', '4890', '4994', '4324', '4131', '5880']",['4068' '4108' '4131' '4210' '4321' '4465' '4683' '4968' '5214' '5563']
tgm065_preop,"['5508', '4034', '4629', '5481', '4862', '4894', '5888', '5272', '4559', '4742', '5632', '5956', '5226', '5246', '4438']","['5508', '5714', '5481', '4629', '4225', '4996', '4894', '4840', '5354', '5677', '5791', '4839', '4397', '5871', '5815']",['4629' '4894' '5481' '5508']
tgm066_preop,"['5464', '4865', '4595', '4614', '5024', '4711', '5164', '4143', '4099', '5500', '4875', '5712', '5412', '4603', '4771']","['5464', '4865', '5164', '4595', '4614', '4143', '5024', '4875', '4996', '5791', '4099', '5513', '4711', '5545', '4449']",['4099' '4143' '4595' '4614' '4711' '4865' '4875' '5024' '5164' '5464']
tgm067_preop,"['4230', '4984', '4056', '4814', '4507', '4818', '4488', '4609', '4193', '4956', '5230', '4580', '5955', '4093', '4678']","['4230', '4984', '4056', '4814', '4507', '4818', '5105', '4609', '4956', '4488', '4193', '5990', '4580', '4170', '4093']","['4056' '4093' '4193' '4230' '4488' '4507' '4580' '4609' '4814' '4818'
 '4956' '4984']"
tgm068_preop,"['4312', '4323', '5363', '5694', '5741', '5628', '5505', '5874', '4392', '4823', '4850', '4126', '5856', '4608', '4600']","['4312', '5363', '4126', '4323', '5505', '5694', '5628', '5904', '5741', '4398', '5874', '4823', '4838', '5856', '4850']","['4126' '4312' '4323' '4823' '4850' '5363' '5505' '5628' '5694' '5741'
 '5856' '5874']"
tgm071_preop,"['5845', '5219', '5233', '5187', '5702', '4548', '4472', '5788', '4725', '4796', '4563', '5395', '5249', '5599', '5730']","['5845', '5219', '5233', '5187', '5702', '4472', '4548', '5730', '5671', '5714', '4225', '5395', '4653', '5975', '4996']",['4472' '4548' '5187' '5219' '5233' '5395' '5702' '5730' '5845']
