tumor,gt_top,encoded_top,intersection
tgm034_preop,"['18882', '20299', '18364', '24436', '17214', '15303', '14241', '26594', '26482', '13634', '18201', '18968', '21359', '20816', '8059']","['18882', '20299', '24436', '15303', '17214', '26482', '20816', '18364', '13634', '8059', '19359', '26594', '21077', '26371', '13437']","['13634' '15303' '17214' '18364' '18882' '20299' '20816' '24436' '26482'
 '26594' '8059']"
tgm035_preop,"['8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009', '8010', '8011', '8012', '8013', '8014']","['13437', '25105', '10896', '14910', '11342', '24183', '24143', '12824', '23814', '23902', '26382', '24533', '14721', '17565', '12147']",[]
tgm036_preop,"['9310', '19946', '16840', '23053', '10417', '24421', '16837', '24845', '27851', '23673', '23127', '12948', '25028', '24342', '23817']","['9310', '19946', '16840', '10417', '24421', '12948', '23127', '19359', '16837', '24845', '27851', '23053', '23673', '26378', '24682']","['10417' '12948' '16837' '16840' '19946' '23053' '23127' '23673' '24421'
 '24845' '27851' '9310']"
tgm037_preop,"['26844', '15754', '9775', '21892', '19247', '20096', '12317', '21614', '21446', '10890', '22509', '16432', '16035', '17543', '8613']","['26844', '21614', '15754', '19247', '21892', '9775', '20096', '12317', '16035', '21446', '26713', '10890', '8613', '22509', '11472']","['10890' '12317' '15754' '16035' '19247' '20096' '21446' '21614' '21892'
 '22509' '26844' '8613' '9775']"
tgm038_preop,"['11103', '20092', '12071', '16142', '24260', '18008', '17816', '14580', '8918', '15197', '24186', '11176', '15087', '14034', '18826']","['13437', '25105', '10896', '14910', '11342', '24183', '24143', '12824', '23814', '23902', '26382', '24533', '14721', '17565', '12147']",[]
tgm039_preop,"['26080', '9939', '19065', '18295', '21865', '9947', '8827', '26095', '18852', '11503', '9341', '26613', '20441', '22940', '14450']","['26080', '9939', '21865', '18852', '18295', '14450', '19065', '25109', '27897', '26613', '26095', '8827', '11503', '9341', '27136']","['11503' '14450' '18295' '18852' '19065' '21865' '26080' '26095' '26613'
 '8827' '9341' '9939']"
tgm041_preop,"['16894', '13832', '27172', '24277', '8694', '18913', '24416', '18815', '13013', '16506', '15187', '23920', '11853', '24040', '17882']","['16894', '13832', '15187', '18913', '27172', '24416', '14910', '16506', '18815', '17882', '24277', '13013', '11853', '15906', '8694']","['11853' '13013' '13832' '15187' '16506' '16894' '17882' '18815' '18913'
 '24277' '24416' '27172' '8694']"
tgm042_preop,"['14064', '13682', '19575', '14651', '17183', '25364', '13413', '8546', '16457', '21026', '9336', '12545', '19905', '15075', '19176']","['8546', '14064', '13682', '19575', '21993', '10591', '14651', '25364', '21428', '21026', '17183', '16457', '9336', '15537', '19176']","['13682' '14064' '14651' '16457' '17183' '19176' '19575' '21026' '25364'
 '8546' '9336']"
tgm044_preop,"['26915', '18955', '13751', '16008', '11938', '24618', '21918', '15993', '15932', '13726', '25409', '23169', '18490', '14611', '25479']","['24828', '10318', '15993', '16378', '24618', '13751', '26915', '24811', '18955', '18716', '25479', '14356', '16008', '13561', '12647']",['13751' '15993' '16008' '18955' '24618' '25479' '26915']
tgm045_preop,"['18490', '13751', '16414', '18671', '10282', '11938', '8035', '23169', '18955', '8969', '26915', '24618', '25050', '21918', '23778']","['11938', '16414', '18490', '18955', '10282', '13751', '24828', '26915', '25409', '14611', '18671', '8035', '17022', '8969', '25050']","['10282' '11938' '13751' '16414' '18490' '18671' '18955' '25050' '26915'
 '8035' '8969']"
