tumor,gt_top,encoded_top,intersection
tgm060_preop,"['4563', '5845', '5233', '5788', '5395', '5249', '5702', '5219', '4796', '5488', '4166', '5187', '5730', '4548', '5032']","['4563', '5233', '5845', '4796', '5395', '4548', '5788', '4653', '5249', '5702', '5355', '5187', '5219', '5730', '5771']","['4548' '4563' '4796' '5187' '5219' '5233' '5249' '5395' '5702' '5730'
 '5788' '5845']"
tgm061_preop,"['5323', '5129', '5595', '4293', '5137', '5055', '5440', '5071', '5864', '5861', '4986', '5661', '5142', '5545', '5280']","['5323', '5129', '4293', '5595', '5545', '5864', '5071', '5137', '4057', '5661', '5401', '5055', '4351', '5440', '5767']","['4293' '5055' '5071' '5129' '5137' '5323' '5440' '5545' '5595' '5661'
 '5864']"
tgm062_preop,"['5147', '4504', '5653', '4285', '5784', '4581', '4070', '5125', '4016', '5318', '5015', '4071', '4678', '4115', '4202']","['5147', '4285', '4202', '4504', '5653', '4581', '5784', '4999', '5125', '4115', '4016', '4070', '5100', '5009', '4772']","['4016' '4070' '4115' '4202' '4285' '4504' '4581' '5125' '5147' '5653'
 '5784']"
tgm063_preop,"['5218', '5147', '4504', '5009', '4016', '4864', '5653', '5533', '5651', '5138', '4274', '5916', '4070', '5155', '4005']","['5218', '5147', '5735', '5771', '5433', '5533', '5009', '5815', '4535', '4840', '4373', '5520', '5450', '5651', '5155']",['5009' '5147' '5155' '5218' '5533' '5651']
tgm064_preop,"['4465', '4321', '4068', '4968', '5808', '5214', '4683', '4131', '4183', '5329', '4108', '4210', '5563', '5515', '4847']","['4321', '4968', '4465', '4087', '4068', '4994', '5329', '4210', '5214', '5808', '4683', '5563', '5771', '4108', '4820']","['4068' '4108' '4210' '4321' '4465' '4683' '4968' '5214' '5329' '5563'
 '5808']"
tgm065_preop,"['5508', '4034', '4629', '5481', '4862', '4894', '5888', '5272', '4559', '4742', '5632', '5956', '5226', '5246', '4438']","['5771', '5433', '4034', '5520', '4535', '4840', '5508', '5815', '4663', '4738', '4136', '5677', '4866', '4996', '4894']",['4034' '4894' '5508']
tgm066_preop,"['5464', '4865', '4595', '4614', '5024', '4711', '5164', '4143', '4099', '5500', '4875', '5712', '5412', '4603', '4771']","['5464', '4865', '4614', '5024', '5164', '4595', '4143', '4711', '5771', '4099', '5500', '5712', '5041', '5433', '5815']","['4099' '4143' '4595' '4614' '4711' '4865' '5024' '5164' '5464' '5500'
 '5712']"
tgm067_preop,"['4230', '4984', '4056', '4814', '4507', '4818', '4488', '4609', '4193', '4956', '5230', '4580', '5955', '4093', '4678']","['4230', '4984', '4056', '4814', '4507', '4609', '5955', '5230', '5574', '5449', '4488', '4709', '4956', '4193', '4818']","['4056' '4193' '4230' '4488' '4507' '4609' '4814' '4818' '4956' '4984'
 '5230' '5955']"
tgm068_preop,"['4312', '4323', '5363', '5694', '5741', '5628', '5505', '5874', '4392', '4823', '4850', '4126', '5856', '4608', '4600']","['5363', '4312', '4126', '4323', '5505', '5741', '5694', '5904', '5874', '5628', '4600', '4823', '5856', '4392', '5815']","['4126' '4312' '4323' '4392' '4600' '4823' '5363' '5505' '5628' '5694'
 '5741' '5856' '5874']"
tgm071_preop,"['5845', '5219', '5233', '5187', '5702', '4548', '4472', '5788', '4725', '4796', '4563', '5395', '5249', '5599', '5730']","['5219', '5187', '5845', '5233', '4472', '5702', '4548', '4796', '5771', '4725', '4653', '5730', '4535', '4118', '5815']",['4472' '4548' '4725' '4796' '5187' '5219' '5233' '5702' '5730' '5845']
