tumor,gt_top,encoded_top,intersection
tgm059_preop,"['24436', '17214', '18882', '21951', '18364', '21077', '23100', '26858', '25826', '26594', '14241', '12551', '15044', '21241', '22271']","['18882', '24436', '18364', '17214', '23100', '20299', '25826', '20816', '26858', '15044', '21077', '12551', '19573', '21951', '26594']","['12551' '15044' '17214' '18364' '18882' '21077' '21951' '23100' '24436'
 '25826' '26594' '26858']"
tgm060_preop,"['24244', '13894', '26985', '19504', '22442', '12366', '24271', '19185', '11718', '9163', '27506', '21994', '23812', '16958', '16280']","['24244', '19504', '22442', '24271', '26985', '13894', '27951', '15639', '12366', '23759', '18591', '23812', '16958', '9163', '16280']","['12366' '13894' '16280' '16958' '19504' '22442' '23812' '24244' '24271'
 '26985' '9163']"
tgm061_preop,"['24956', '8807', '15973', '27885', '18615', '10759', '17470', '15367', '11845', '12442', '14950', '16445', '10600', '13471', '10367']","['24956', '15973', '8807', '10720', '22837', '27885', '11735', '13471', '27868', '11845', '10367', '11265', '8262', '10759', '26931']",['10367' '10759' '11845' '13471' '15973' '24956' '27885' '8807']
tgm062_preop,"['26873', '22558', '11871', '26681', '19742', '24296', '20749', '8643', '18419', '11289', '8846', '25681', '25812', '23530', '21577']","['8643', '26873', '22558', '19742', '15503', '16547', '21577', '24296', '8846', '20749', '26681', '18419', '11871', '11289', '17637']","['11289' '11871' '18419' '19742' '20749' '21577' '22558' '24296' '26681'
 '26873' '8643' '8846']"
tgm063_preop,"['11052', '21251', '22991', '20084', '22807', '14419', '25803', '9235', '8961', '17637', '22284', '19063', '27239', '25082', '27042']","['11052', '21251', '22991', '8961', '10636', '23746', '25803', '19063', '18566', '25082', '20702', '20084', '13937', '14419', '22807']","['11052' '14419' '19063' '20084' '21251' '22807' '22991' '25082' '25803'
 '8961']"
tgm064_preop,"['27694', '17721', '23638', '15498', '26625', '26523', '10394', '22882', '14789', '11584', '27633', '27353', '21278', '19155', '20370']","['26625', '23638', '17721', '27353', '15498', '27694', '11584', '14789', '22713', '21278', '10394', '22330', '25378', '26523', '11010']","['10394' '11584' '14789' '15498' '17721' '21278' '23638' '26523' '26625'
 '27353' '27694']"
tgm065_preop,"['15295', '10924', '22905', '25575', '23663', '20108', '19579', '10613', '8696', '13793', '20054', '11947', '10301', '9405', '27091']","['10924', '15295', '11611', '25575', '22905', '10613', '17254', '14721', '13793', '21169', '27091', '24714', '15718', '12824', '26475']",['10613' '10924' '13793' '15295' '22905' '25575' '27091']
tgm066_preop,"['20869', '26371', '20806', '25067', '8083', '15303', '8041', '20816', '27629', '21285', '20299', '14434', '18968', '10883', '16147']","['26371', '20816', '25067', '8083', '20806', '20869', '8041', '21285', '20299', '27629', '15303', '10883', '18219', '20677', '16147']","['10883' '15303' '16147' '20299' '20806' '20816' '20869' '21285' '25067'
 '26371' '27629' '8041' '8083']"
tgm067_preop,"['8372', '9977', '13095', '21048', '12819', '22226', '19494', '18466', '21809', '14543', '13769', '13762', '25451', '15319', '12533']","['9977', '8372', '13095', '19494', '21048', '14543', '22226', '12819', '13769', '12533', '25451', '21809', '18466', '9840', '15319']","['12533' '12819' '13095' '13769' '14543' '15319' '18466' '19494' '21048'
 '21809' '22226' '25451' '8372' '9977']"
tgm068_preop,"['23089', '10094', '21185', '27757', '12240', '17748', '13680', '12456', '9229', '21173', '23903', '15395', '8437', '19137', '14473']","['12240', '23089', '21185', '27757', '9229', '10094', '15395', '13680', '17748', '21173', '19137', '19842', '12456', '23903', '20207']","['10094' '12240' '12456' '13680' '15395' '17748' '19137' '21173' '21185'
 '23089' '23903' '27757' '9229']"
tgm071_preop,"['23034', '9096', '10968', '8748', '19913', '19982', '24459', '21148', '18474', '10748', '20924', '23759', '15561', '22749', '8756']","['23034', '9096', '20924', '19982', '19913', '10748', '8748', '10968', '23759', '18474', '19230', '21148', '22749', '8756', '15561']","['10748' '10968' '15561' '18474' '19913' '19982' '20924' '21148' '22749'
 '23034' '23759' '8748' '8756' '9096']"
