tumor,gt_top,encoded_top,intersection
tgm057_preop,"['27523', '11256', '24992', '20932', '13437', '9138', '23739', '11590', '11618', '16992', '18180', '14774', '26450', '10896', '26090']","['19185', '23551', '21994', '13894', '26985', '24992', '11718', '9163', '11853', '8694', '27054', '24959', '24244', '20932', '10005']",['20932' '24992']
tgm058_preop,"['11265', '17934', '22871', '9974', '27550', '17820', '23084', '22837', '18507', '20817', '16197', '10393', '23799', '17984', '27868']","['17934', '11265', '22837', '10720', '17618', '20817', '23799', '13471', '16378', '9974', '17820', '27868', '20340', '10393', '21474']",['10393' '11265' '17820' '17934' '20817' '22837' '23799' '27868' '9974']
tgm059_preop,"['18882', '18364', '19573', '21241', '24436', '14241', '17214', '21359', '21951', '12459', '20299', '20816', '15044', '13895', '12551']","['17214', '25826', '24436', '26594', '18882', '12459', '14241', '18364', '23275', '23100', '19458', '21951', '26482', '18154', '21359']",['12459' '14241' '17214' '18364' '18882' '21359' '21951' '24436']
tgm060_preop,"['24244', '13894', '21994', '15639', '19185', '12366', '11718', '23551', '26985', '19982', '22265', '19913', '26797', '23759', '24459']","['19576', '21845', '18591', '20034', '20758', '25911', '22518', '14428', '15353', '8733', '22442', '25601', '26797', '15716', '24422']",['26797']
tgm061_preop,"['13471', '10720', '27885', '24956', '21363', '11735', '19009', '22837', '21474', '17618', '27019', '27868', '27500', '16378', '8262']","['8807', '15973', '13471', '21155', '14950', '16445', '12197', '16231', '10318', '14356', '22549', '19009', '10101', '9585', '9695']",['13471' '19009']
tgm062_preop,"['8643', '11871', '26873', '15503', '27532', '16553', '22558', '22580', '18125', '20084', '20749', '20671', '23691', '21959', '16230']","['14908', '8846', '20356', '21949', '15836', '26137', '23044', '24161', '20094', '27241', '22580', '20412', '22540', '9802', '19013']",['22580']
tgm063_preop,"['11052', '10636', '8961', '14419', '18125', '25803', '19063', '20084', '14812', '19037', '9235', '14464', '21959', '22210', '9768']","['21949', '26137', '20356', '14908', '8846', '23044', '24161', '27241', '16547', '11001', '19742', '20094', '15836', '15314', '9679']",[]
tgm064_preop,"['15498', '27694', '17721', '21278', '20370', '14789', '10639', '22882', '14099', '23638', '19155', '25558', '21429', '19522', '9734']","['11584', '23638', '19922', '26981', '11010', '26625', '13536', '27353', '12355', '23114', '22330', '16079', '24981', '22813', '20957']",['23638']
tgm065_preop,"['19579', '15295', '22905', '10924', '23663', '25575', '20108', '10613', '11618', '16992', '18180', '23308', '14774', '26450', '10896']","['26475', '10862', '20830', '22077', '23512', '10924', '27091', '19189', '13793', '25575', '16356', '10613', '24073', '22905', '15295']",['10613' '10924' '15295' '22905' '25575']
tgm066_preop,"['26371', '20816', '20806', '20299', '20869', '15303', '27629', '21285', '25067', '15787', '14434', '10883', '16965', '11484', '19555']","['25067', '23100', '20869', '8083', '20806', '20181', '26371', '14434', '8041', '8856', '11840', '13895', '26858', '27629', '22609']",['14434' '20806' '20869' '25067' '26371' '27629']
tgm067_preop,"['9977', '8372', '13095', '22226', '21048', '25451', '13810', '19494', '14543', '19272', '12261', '21711', '21809', '13762', '11836']","['8372', '13095', '14543', '9977', '21048', '21357', '13769', '12261', '24399', '22724', '25451', '12819', '22226', '21711', '13561']",['12261' '13095' '14543' '21048' '21711' '22226' '25451' '8372' '9977']
tgm068_preop,"['23089', '12240', '27757', '21185', '9229', '17748', '13680', '19842', '10094', '15395', '20207', '15592', '21173', '22888', '16067']","['20441', '19065', '9939', '21869', '24741', '9341', '21305', '18813', '14207', '18852', '26080', '13872', '19898', '25116', '21770']",[]
tgm071_preop,"['23034', '9096', '10968', '24459', '19982', '26384', '24725', '14175', '27523', '15956', '15639', '11590', '8748', '19913', '18474']","['26797', '18591', '21845', '25911', '22442', '12366', '10955', '16280', '14531', '19576', '19899', '14428', '12587', '15353', '11718']",[]
